name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
velocity,1.6.1,org.apache.velocity.runtime.log.LogSystem,2,1,0,8,2,1,7,1.002,2,2,7,0,0,0,0.625,0,0,0,1,1,1
velocity,1.6.1,org.apache.velocity.runtime.RuntimeInstance,62,1,0,42,165,1423,3,39.078,48,0.827512473,1691,0.608695652,7,0,0.135483871,0,0,25.90322581,6,1.3226,1
velocity,1.6.1,org.apache.velocity.exception.MacroOverflowException,3,5,0,2,6,3,1,1.002,3,1.5,17,1,0,1,0.777777778,0,0,4.333333333,0,0,0
velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTModNode,3,3,0,9,14,3,4,6.012,3,2,48,0,0,0.972222222,0.533333333,2,2,15,3,1,0
velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTLTNode,5,2,0,11,18,10,4,9.018,5,2,130,0,0,0.909090909,0.4,1,1,25,1,0.6,1
velocity,1.6.1,org.apache.velocity.texen.util.PropertiesUtil,4,1,0,1,25,6,0,1.002,2,2,145,0,0,0,0.875,0,0,35.25,2,1,0
velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTMap,4,2,0,8,12,6,4,6.012,4,2,67,0,0,0.9375,0.416666667,1,1,15.75,1,0.5,0
velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTNotNode,5,2,0,9,10,10,5,6.012,5,2,39,0,0,0.909090909,0.4,1,2,6.8,1,0.6,0
velocity,1.6.1,org.apache.velocity.app.event.InvalidReferenceEventHandler,3,1,0,9,3,3,6,3.006,3,2,3,0,0,0,0.933333333,0,0,0,1,1,1
velocity,1.6.1,org.apache.velocity.anakia.XPathCache,3,1,0,4,8,1,3,1.002,0,0.5,45,1,0,0,0.5,0,0,13.66666667,2,0.6667,0
velocity,1.6.1,org.apache.velocity.runtime.parser.node.PropertyExecutor,5,2,1,9,24,4,2,7.014,3,0.25,124,1,1,0.571428571,0.457142857,0,0,23.6,2,0.8,0
velocity,1.6.1,org.apache.velocity.runtime.parser.node.BooleanPropertyExecutor,4,3,0,7,26,6,1,6.012,2,1,132,0,0,0.777777778,0.583333333,2,2,31.75,4,1.25,0
velocity,1.6.1,org.apache.velocity.util.introspection.IntrospectorCache,3,1,0,3,3,3,2,1.002,3,2,3,0,0,0,0.833333333,0,0,0,1,1,0
velocity,1.6.1,org.apache.velocity.util.MapFactory,3,1,0,2,13,1,2,0,2,0.5,95,1,0,0,0.5,0,0,30.33333333,4,1.3333,1
velocity,1.6.1,org.apache.velocity.exception.ResourceNotFoundException,3,5,0,38,6,3,37,1.002,3,1.5,17,1,0,1,0.777777778,0,0,4.333333333,0,0,0
velocity,1.6.1,org.apache.velocity.context.InternalContextAdapterImpl,28,1,0,11,54,24,3,8.016,28,0.679012346,198,0,3,0,0.178571429,0,0,5.964285714,2,1.0357,1
velocity,1.6.1,org.apache.velocity.runtime.ParserPoolImpl,4,1,0,6,18,0,0,6.012,4,0.333333333,74,0,1,0,0.5,0,0,17,3,1.25,0
velocity,1.6.1,org.apache.velocity.app.event.implement.IncludeNotFound,3,1,0,5,12,0,0,5.01,3,0.875,61,0.75,1,0,0.555555556,0,0,18,4,1.6667,1
velocity,1.6.1,org.apache.velocity.context.ChainedInternalContextAdapter,28,1,3,8,55,0,3,5.01,28,0,162,1,1,0,0.178571429,0,0,4.75,1,0.9643,1
velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTComment,6,2,0,9,15,11,3,8.016,5,0.8,73,1,0,0.909090909,0.4,0,0,10.83333333,4,1,1
velocity,1.6.1,org.apache.velocity.runtime.directive.InputBase,2,2,2,6,6,1,2,4.008,1,2,19,0,0,0.9,0.75,0,0,8.5,2,1,0
velocity,1.6.1,org.apache.velocity.io.UnicodeInputStream,18,2,0,4,36,0,1,3.006,13,0.79144385,375,0.545454545,5,0.375,0.226890756,1,2,19.22222222,1,0.8333,0
velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTElseStatement,4,2,0,6,7,6,4,4.008,4,2,20,0,0,0.9375,0.416666667,0,0,4,1,0.5,0
velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTTrue,6,2,0,6,9,13,4,4.008,5,0.8,28,1,0,0.909090909,0.4,0,0,3.5,1,0.5,0
velocity,1.6.1,org.apache.velocity.anakia.OutputWrapper,3,2,0,4,8,3,1,3.006,3,2,23,0,0,0.984615385,0.5,1,1,6.666666667,1,0.3333,0
velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTSetDirective,7,2,0,16,36,9,4,14.028,5,0.604166667,271,0.875,3,0.857142857,0.326530612,1,1,36.57142857,1,0.7143,0
velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTMathNode,7,2,5,16,23,9,5,11.022,6,0.5,163,1,0,0.857142857,0.387755102,1,1,22.14285714,1,0.7143,0
velocity,1.6.1,org.apache.velocity.runtime.ParserPool,3,1,0,4,3,3,2,2.004,3,2,3,0,0,0,0.555555556,0,0,0,1,1,0
velocity,1.6.1,org.apache.velocity.runtime.parser.VelocityCharStream,24,1,0,2,36,0,1,1.002,21,0.508152174,1008,0.6875,0,0,0.3125,0,0,40.33333333,7,1.5,0
velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTVariable,3,2,0,3,6,3,0,3.006,3,2,17,0,0,0.967741935,0.533333333,0,0,4.666666667,1,0.3333,0
velocity,1.6.1,org.apache.velocity.runtime.resource.ResourceCacheImpl,6,1,0,7,24,0,1,6.012,6,0.4,91,1,1,0,0.458333333,0,0,13.83333333,2,1,0
velocity,1.6.1,org.apache.velocity.runtime.directive.Define,9,2,0,9,26,24,1,9.018,5,0.85,119,1,2,0.529411765,0.296296296,0,0,11.66666667,2,1,1
velocity,1.6.1,org.apache.velocity.runtime.RuntimeServices,40,1,0,73,40,780,63,16.032,40,2,40,0,0,0,0.1875,0,0,0,1,1,1
velocity,1.6.1,org.apache.velocity.util.introspection.LinkingUberspector,6,3,0,7,12,0,1,6.012,6,0,98,1,2,0.736842105,0.527777778,0,0,15,1,0.8333,1
velocity,1.6.1,org.apache.velocity.context.InternalHousekeepingContext,17,1,0,5,17,136,3,2.004,17,2,17,0,0,0,0.210084034,0,0,0,1,1,1
velocity,1.6.1,org.apache.velocity.anakia.AnakiaTask,15,4,0,22,89,51,1,22.044,11,0.826530612,776,0.857142857,1,0.847826087,0.373333333,2,2,49.8,5,1.4667,0
velocity,1.6.1,org.apache.velocity.context.InternalContextAdapter,0,1,0,67,0,0,64,4.008,0,2,0,0,0,0,0,0,0,0,0,0,0
velocity,1.6.1,org.apache.velocity.anakia.XPathTool,4,1,0,6,10,6,1,5.01,4,2,34,0,0,0,0.5,0,0,7.5,1,0.75,0
velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTText,5,2,0,9,13,8,4,7.014,5,0.75,41,1,0,0.909090909,0.4,0,0,7,1,0.6,1
velocity,1.6.1,org.apache.velocity.runtime.parser.node.Node,25,1,0,54,25,300,47,7.014,25,2,25,0,0,0,0.24,0,0,0,1,1,1
velocity,1.6.1,org.apache.velocity.runtime.resource.ResourceManager,3,1,0,6,3,3,2,4.008,3,1.5,5,0,0,0,0.583333333,0,0,0,1,1,1
velocity,1.6.1,org.apache.velocity.runtime.resource.util.StringResourceRepositoryImpl,7,1,0,2,14,0,0,2.004,7,0.416666667,63,1,0,0,0.857142857,0,0,7.714285714,1,0.8571,0
velocity,1.4,org.apache.velocity.app.FieldMethodizer,7.007,1,0,2,20,1,2,0,6,0,137,1,0,0,0.464285714,0,0,18.28571429,4,1,1
velocity,1.4,org.apache.velocity.runtime.log.LogSystem,2.002,1,0,11,2,1,10,1,2,2,7,0,0,0,0.625,0,0,0,1,1,1
velocity,1.4,org.apache.velocity.test.provider.Child,2.002,2,0,2,3,1,1,1,2,2,7,0,0,0.5,1,0,0,2.5,1,0.5,0
velocity,1.4,org.apache.velocity.test.provider.Person,2.002,1,1,2,3,1,2,0,2,2,7,0,0,0,1,0,0,2.5,1,0.5,0
velocity,1.4,org.apache.velocity.test.view.TemplateNodeView,2.002,1,0,6,16,1,0,6,2,0,67,1,2,0,0.5,0,0,31.5,1,0.5,0
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTModNode,4.004,2,0,10,20,6,4,8,4,2,161,0,0,0.931034483,0.416666667,1,1,39.25,1,0.5,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTLTNode,5.005,2,0,10,22,10,4,8,5,2,153,0,0,0.9,0.4,1,1,29.6,1,0.6,1
velocity,1.4,org.apache.velocity.texen.util.PropertiesUtil,4.004,1,0,1,22,6,0,1,2,2,102,0,0,0,0.875,0,0,24.5,3,1.75,1
velocity,1.4,org.apache.velocity.runtime.parser.ParserTreeConstants,1.001,1,0,3,1,0,3,0,0,2,196,0,0,0,0,0,0,156,0,0,0
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTEscapedDirective,4.004,2,0,5,9,6,1,5,4,2,25,0,0,0.931034483,0.392857143,0,0,5.25,1,0.5,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTExpression,5.005,2,0,8,11,10,4,6,5,2,31,0,0,0.9,0.4,1,2,5.2,1,0.6,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTDivNode,4.004,2,0,10,20,6,4,8,4,2,161,0,0,0.931034483,0.416666667,1,1,39.25,1,0.5,1
velocity,1.4,org.apache.velocity.context.InternalEventContext,2.002,1,0,10,2,1,10,1,2,2,2,0,0,0,0.75,0,0,0,1,1,1
velocity,1.4,org.apache.velocity.test.VelocityServletTest,3.003,3,0,8,18,3,1,8,3,2,50,0,0,0.960784314,0.666666667,2,2,15.66666667,1,0.6667,0
velocity,1.4,org.apache.velocity.io.VelocityWriter,20.02,2,0,1,30,52,1,0,14,0.673684211,378,0.7,0,0.448275862,0.324561404,1,2,17.4,4,1,1
velocity,1.4,org.apache.velocity.runtime.resource.loader.ResourceLoaderFactory,2.002,1,0,5,14,1,1,4,2,2,55,0,0,0,0.5,0,0,26.5,1,0.5,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTprocess,3.003,2,0,5,6,3,4,3,3,2,17,0,0,0.964285714,0.533333333,0,0,4.666666667,1,0.3333,1
velocity,1.4,org.apache.velocity.app.event.ReferenceInsertionEventHandler,1.001,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,1
velocity,1.4,org.apache.velocity.runtime.visitor.NodeViewMode,37.037,2,0,39,46,660,1,38,35,0.013888889,304,1,0,0.506849315,0.07815924,0,0,7.162162162,4,1.0811,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTMulNode,4.004,2,0,10,20,6,4,8,4,2,131,0,0,0.931034483,0.416666667,1,1,31.75,1,0.5,1
velocity,1.4,org.apache.velocity.texen.Generator,25.025,1,0,6,76,194,2,4,17,0.878787879,508,0.727272727,3,0,0.261904762,0,0,18.88,5,1.16,1
velocity,1.4,org.apache.velocity.anakia.AnakiaJDOMFactory,5.005,2,0,5,10,10,1,4,5,2,32,0,0,0.833333333,0.666666667,0,0,5.4,1,0.8,1
velocity,1.4,org.apache.velocity.util.SimplePool,4.004,1,0,2,5,0,2,0,4,0.333333333,97,1,0,0,0.5,0,0,22.5,3,1.5,1
velocity,1.4,org.apache.velocity.anakia.TreeWalker,3.003,1,0,3,11,3,1,2,2,2,41,0,0,0,0.666666667,0,0,12.66666667,2,1,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTWord,3.003,2,0,5,6,3,4,3,3,2,17,0,0,0.964285714,0.533333333,0,0,4.666666667,1,0.3333,1
velocity,1.4,org.apache.velocity.runtime.configuration.Configuration,53.053,3,0,6,139,1188,5,3,50,0.834134615,1625,1,1,0.395061728,0.102272727,0,0,29.50943396,7,2.5094,0
velocity,1.4,org.apache.velocity.runtime.exception.ReferenceException,1.001,3,0,3,9,0,2,1,1,2,27,0,0,1,1,0,0,26,0,0,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTDirective,7.007,2,0,12,24,0,4,10,7,0.611111111,136,1,1,0.84375,0.303571429,0,0,18,1,0.7143,1
velocity,1.4,org.apache.velocity.runtime.compiler.Compiler,2.002,1,0,28,41,1,0,28,2,2,332,0,0,0,0.5,0,0,165,1,0.5,0
velocity,1.4,org.apache.velocity.context.AbstractContext,13.013,2,1,14,17,66,10,4,13,0.75,95,1,1,0.476190476,0.461538462,0,0,6.230769231,4,1.3846,1
velocity,1.4,org.apache.velocity.runtime.parser.TokenMgrError,6.006,3,0,2,19,15,2,0,4,1.12,184,0,0,0.8125,0.5,1,1,28.83333333,14,2.8333,0
velocity,1.4,org.apache.velocity.anakia.NodeList,37.037,1,0,17,92,0,3,14,34,0.5,438,1,1,0,0.177777778,1,1,10.78378378,13,1.1622,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTGENode,5.005,2,0,10,22,10,4,8,5,2,153,0,0,0.9,0.4,1,1,29.6,1,0.6,1
velocity,1.4,org.apache.velocity.runtime.Runtime,30.03,1,0,10,60,435,0,10,30,2,133,0,0,0,0.133333333,0,0,3.433333333,1,0.9667,1
velocity,1.4,org.apache.velocity.runtime.parser.Token,3.003,1,0,20,4,3,20,0,3,1.4375,23,0,2,0,0.5,0,0,4,2,1,0
velocity,1.4,org.apache.velocity.runtime.parser.JJTParserState,12.012,1,0,2,25,0,1,1,0,0.436363636,218,1,0,0,0.395833333,0,0,16.75,3,1.3333,0
velocity,1.4,org.apache.velocity.runtime.parser.VelocityCharStream,24.024,1,0,2,36,0,1,1,21,0.504347826,991,0.666666667,0,0,0.3125,0,0,39.66666667,7,1.5,1
velocity,1.4,org.apache.velocity.test.TemplateTestSuite,3.003,2,0,5,19,1,1,5,1,0.5,82,1,0,0.9,0.5,0,0,26,2,1,0
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTVariable,3.003,2,0,3,6,3,0,3,3,2,17,0,0,0.964285714,0.533333333,0,0,4.666666667,1,0.3333,1
velocity,1.4,org.apache.velocity.runtime.resource.ResourceCacheImpl,6.006,1,0,5,19,0,1,4,6,0.5,61,1,1,0,0.458333333,0,0,8.833333333,1,0.8333,1
velocity,1.4,org.apache.velocity.test.ContextSafetyTestCase,3.003,4,0,10,26,3,0,10,3,2,155,0,0,0.964285714,0.666666667,2,4,50.66666667,2,1,0
velocity,1.4,org.apache.velocity.runtime.RuntimeServices,28.028,1,0,67,28,378,60,11,28,2,28,0,0,0,0.238095238,0,0,0,1,1,1
velocity,1.4,org.apache.velocity.runtime.directive.Directive,8.008,1,5,20,9,16,14,7,8,0.761904762,40,1,1,0,0.3125,0,0,3.625,1,0.875,1
velocity,1.4,org.apache.velocity.runtime.log.NullLogSystem,3.003,1,0,3,4,3,1,2,3,2,8,0,0,0,0.5,0,0,1.666666667,1,0.6667,1
velocity,1.4,org.apache.velocity.runtime.directive.Literal,5.005,2,0,4,10,8,0,4,5,0.75,31,0,0,0.636363636,0.44,0,0,5,1,0.8,1
velocity,1.4,org.apache.velocity.anakia.AnakiaTask,13.013,4,0,24,76,38,0,24,10,0.833333333,683,1,1,0.866666667,0.5,2,2,50.46153846,5,1.4615,1
velocity,1.4,org.apache.velocity.anakia.XPathTool,4.004,1,0,6,10,6,1,5,4,2,34,0,0,0,0.5,0,0,7.5,1,0.75,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTText,5.005,2,0,8,12,8,4,6,5,0.75,38,1,0,0.9,0.4,0,0,6.4,1,0.6,1
velocity,1.4,org.apache.velocity.runtime.parser.node.Node,24.024,1,0,44,24,276,38,6,24,2,24,0,0,0,0.244047619,0,0,0,1,1,1
velocity,1.4,org.apache.velocity.util.introspection.Info,5.005,1,0,6,6,4,6,0,4,0.75,32,1,0,0,0.466666667,0,0,4.8,1,0.6,1
velocity,1.4,org.apache.velocity.test.IntrospectorTestCase2,5.005,4,0,8,21,10,0,8,3,1,110,0,0,0.947368421,0.5,3,3,20.6,5,1.4,0
velocity,1.4,org.apache.velocity.test.IntrospectorTestCase3,4.004,4,0,7,18,6,0,7,3,1,308,0,0,0.947368421,0.5,0,0,75.5,2,1,0
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTReference,14.014,2,0,21,61,29,7,16,13,0.78974359,782,1,1,0.692307692,0.253968254,1,2,53.78571429,18,2.2143,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTNotNode,5.005,2,0,8,10,10,4,6,5,2,39,0,0,0.9,0.4,1,2,6.8,1,0.6,1
velocity,1.4,org.apache.velocity.app.event.MethodExceptionEventHandler,1.001,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,1
velocity,1.4,org.apache.velocity.runtime.parser.node.GetExecutor,3.003,2,0,6,13,0,1,5,3,0,86,1,0,0.6,0.476190476,1,2,27.33333333,1,0.6667,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTOrNode,5.005,2,0,8,11,10,4,6,5,2,52,0,0,0.9,0.4,1,1,9.4,1,0.6,1
velocity,1.4,org.apache.velocity.test.ExternalLoggerTest,5.005,3,0,6,18,4,0,6,5,0.375,105,1,1,0.924528302,0.35,3,3,19.6,3,1.4,0
velocity,1.4,org.apache.velocity.test.BaseTestCase,6.006,3,17,22,26,13,17,5,1,0.6,111,1,0,0.907407407,0.75,0,0,17.33333333,3,1.3333,0
velocity,1.4,org.apache.velocity.runtime.log.Log4JLogSystem,10.01,1,0,12,50,0,0,12,4,0.361111111,353,1,1,0,0.325,0,0,33.9,2,1.1,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTIntegerRange,4.004,2,0,8,22,6,1,8,4,2,156,0,0,0.931034483,0.416666667,1,1,38,1,0.5,1
velocity,1.4,org.apache.velocity.runtime.resource.ResourceManagerImpl,8.008,1,0,12,66,0,0,12,5,0.728571429,593,0.8,2,0,0.45,0,0,71.875,8,2.125,1
velocity,1.4,org.apache.velocity.runtime.parser.ParseException,5.005,3,1,11,18,0,10,1,4,0.55,387,0.4,1,0.866666667,0.4,1,1,75.4,14,4.8,0
velocity,1.4,org.apache.velocity.test.AnakiaTestCase,3.003,4,0,3,8,3,0,3,3,1.5,33,1,0,0.964285714,0.666666667,2,3,9,2,1,0
velocity,1.4,org.apache.velocity.runtime.resource.ResourceFactory,2.002,1,0,4,5,1,1,3,2,2,20,0,0,0,0.5,0,0,9,4,2,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTEQNode,5.005,2,0,10,22,10,4,8,5,2,140,0,0,0.9,0.4,2,2,27,1,0.6,1
velocity,1.4,org.apache.velocity.test.EncodingTestCase,3.003,4,0,8,22,3,0,8,3,2,207,0,0,0.964285714,0.666666667,2,4,68,4,1.6667,0
velocity,1.4,org.apache.velocity.runtime.RuntimeSingleton,37.037,1,0,29,72,0,15,14,35,0.027777778,192,1,1,0,0.114197531,0,0,4.162162162,1,0.9459,1
velocity,1.4,org.apache.velocity.util.introspection.IntrospectionCacheData,1.001,1,0,6,2,0,6,0,1,2,6,0,0,0,1,0,0,3,0,0,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTComment,6.006,2,0,9,14,11,3,8,5,0.8,70,1,0,0.9,0.4,0,0,10.33333333,1,0.5,1
velocity,1.4,org.apache.velocity.util.introspection.VelPropertyGet,3.003,1,0,4,3,3,4,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,1
velocity,1.4,org.apache.velocity.util.introspection.Uberspect,5.005,1,0,12,5,10,8,4,5,2,5,0,0,0,0.68,0,0,0,1,1,1
velocity,1.4,org.apache.velocity.test.TexenClasspathTestCase,4.004,4,0,3,8,6,0,3,3,1.333333333,62,1,0,0.947368421,0.75,2,4,14,5,1.75,0
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTTrue,6.006,2,0,6,9,13,4,4,5,0.8,28,1,0,0.9,0.4,0,0,3.5,1,0.5,1
velocity,1.4,org.apache.velocity.test.ClassloaderChangeTest,6.006,3,0,10,26,7,0,10,5,0.6,159,1,1,0.924528302,0.35,3,3,25,3,1.1667,0
velocity,1.4,org.apache.velocity.runtime.parser.CharStream,12.012,1,0,3,12,66,3,0,12,2,12,0,0,0,0.583333333,0,0,0,1,1,0
velocity,1.5,org.apache.velocity.runtime.log.JdkLogChute,6.006,1,0,2,16,3,0,2,5,0.866666667,90,0.333333333,0,0,0.466666667,0,0,13.5,2,1.3333,1
velocity,1.5,org.apache.velocity.util.introspection.IntrospectorBase,9.009,1,1,7,17,34,1,6,4,0.6875,93,1,2,0,0.351851852,0,0,9.111111111,1,0.8889,1
velocity,1.5,org.apache.velocity.runtime.parser.node.ASTIfStatement,5.005,2,0,10,12,10,4,8,5,2,62,0,0,0.903225806,0.4,1,2,11.4,1,0.6,0
velocity,1.5,org.apache.velocity.runtime.directive.Include,7.007,3,0,11,31,9,0,11,5,0.5,285,1,0,0.571428571,0.428571429,0,0,39.42857143,1,0.8571,1
velocity,1.4,org.apache.velocity.context.Context,5,1,0,34,5,10,34,0,4.95,2.006,5,0,0,0,0.666666667,0,0,0,1,1,1
velocity,1.4,org.apache.velocity.runtime.exception.NodeException,1,3,0,1,9,0,0,1,0.99,2.006,27,0,0,1,1,0,0,26,0,0,0
velocity,1.4,org.apache.velocity.test.VelocityAppTestCase,3,4,0,8,17,1,0,8,2.97,0,75,1,0,0.964285714,0.666666667,3,3,23,1,0.6667,0
velocity,1.4,org.apache.velocity.runtime.parser.Parser,148,1,0,60,236,0,43,55,47.52,0.736110675,9104,0.769230769,9,0,0.147804054,0,0,60.33783784,34,4.5878,0
velocity,1.4,org.apache.velocity.util.introspection.UberspectImpl,8,1,0,17,44,18,3,17,6.93,0.764190476,360,0.666666667,2,0,0.4375,0,0,43.625,1,0.875,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTIncludeStatement,3,2,0,3,6,3,0,3,2.97,2.006,17,0,0,0.964285714,0.533333333,0,0,4.666666667,1,0.3333,1
velocity,1.4,org.apache.velocity.util.introspection.IntrospectorBase,4,1,1,2,19,0,1,1,1.98,0,101,1,0,0,0.5,0,0,23.75,1,0.75,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTIfStatement,5,2,0,10,12,10,4,8,4.95,2.006,62,0,0,0.9,0.4,1,2,11.4,1,0.6,1
velocity,1.4,org.apache.velocity.app.event.EventCartridge,7,1,0,16,12,0,11,6,6.93,0.5015,140,1,3,0,0.326530612,0,0,18.57142857,5,2.4286,1
velocity,1.4,org.apache.velocity.exception.MethodInvocationException,5,4,0,44,6,0,43,1,4.95,0.668666667,40,1,0,0.764705882,0.533333333,0,0,6.4,1,0.8,1
velocity,1.4,org.apache.velocity.test.EventHandlingTestCase,10,3,0,16,31,29,0,16,8.91,0.724388889,284,1,0,0.859649123,0.26984127,3,3,27,5,1.5,0
velocity,1.4,org.apache.velocity.util.introspection.ClassMap,12,1,0,6,39,46,1,5,2.97,0.8024,510,1,2,0,0.227272727,0,0,41.08333333,11,3.5,1
velocity,1.4,org.apache.velocity.util.StringUtils,22,1,0,13,70,229,13,0,20.79,0.979119047,681,1,0,0,0.172619048,0,0,29.86363636,8,2.6364,1
velocity,1.4,org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader,5,2,0,6,13,10,0,6,4.95,2.006,51,0,0,0.714285714,0.45,0,0,9.2,1,0.8,1
velocity,1.4,org.apache.velocity.runtime.RuntimeConstants,0,1,0,5,0,0,5,0,0,2.006,51,0,0,0,0,0,0,0,0,0,1
velocity,1.4,org.apache.velocity.anakia.Escape,2,1,0,1,8,1,1,0,1.98,2.006,75,0,0,0,0.5,0,0,36.5,9,4.5,1
velocity,1.4,org.apache.velocity.runtime.VelocimacroFactory,17,1,0,11,47,42,2,10,5.94,0.703493056,688,1,2,0,0.364705882,0,0,38.94117647,12,2.7647,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTAddNode,4,2,0,10,20,6,4,8,3.96,2.006,131,0,0,0.931034483,0.416666667,1,1,31.75,1,0.5,1
velocity,1.4,org.apache.velocity.runtime.directive.Macro,9,2,0,11,34,34,1,10,5.94,0.75225,239,1,0,0.5,0.333333333,0,0,25.44444444,6,1.4444,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ParserVisitor,35,1,0,47,35,595,47,35,34.65,2.006,35,0,0,0,0.081081081,0,0,0,1,1,0
velocity,1.4,org.apache.velocity.runtime.log.AvalonLogSystem,4,1,0,10,24,0,1,9,3.96,0.167166667,178,1,1,0,0.5,0,0,43,2,1,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTFalse,6,2,0,6,9,13,4,4,4.95,0.8024,28,1,0,0.9,0.4,0,0,3.5,1,0.5,1
velocity,1.4,org.apache.velocity.runtime.RuntimeInstance,45,1,0,27,112,730,3,24,34.65,0.839287191,844,1,6,0,0.209876543,0,0,17.51111111,4,1.2667,1
velocity,1.4,org.apache.velocity.runtime.resource.loader.JarResourceLoader,8,2,0,8,35,12,0,8,4.95,0.5015,262,1,0,0.588235294,0.375,0,0,31.5,6,2,1
velocity,1.4,org.apache.velocity.test.InlineScopeVMTestCase,3,4,0,9,21,3,0,9,1.98,1.5045,119,1,0,0.964285714,0.666666667,2,4,38.33333333,2,1,0
velocity,1.4,org.apache.velocity.texen.util.FileUtil,4,1,0,0,12,6,0,0,3.96,2.006,50,0,0,0,0.5,0,0,11.5,2,1,1
velocity,1.4,org.apache.velocity.context.VMContext,19,1,0,11,46,0,1,10,18.81,0.7021,227,0.2,2,0,0.192982456,0,0,10.68421053,4,1.3158,1
velocity,1.4,org.apache.velocity.runtime.log.SimpleLog4JLogSystem,6,1,0,8,32,0,0,8,3.96,0.4012,160,1,1,0,0.416666667,0,0,25.33333333,2,1.3333,1
velocity,1.4,org.apache.velocity.runtime.parser.node.SimpleNode,29,1,40,65,43,330,57,11,28.71,0.920610714,318,0.9,6,0,0.179310345,0,0,9.620689655,4,1.2414,1
velocity,1.4,org.apache.velocity.runtime.parser.ParserTokenManager,94,1,0,5,126,413,1,4,9.9,0.804949169,10760,0.272727273,1,0,0.338709677,0,0,113.1170213,95,10.5426,0
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTLENode,5,2,0,10,22,10,4,8,4.95,2.006,153,0,0,0.9,0.4,1,1,29.6,1,0.6,1
velocity,1.4,org.apache.velocity.test.CommonsExtPropTestCase,6,4,0,4,51,15,0,4,2.97,1.2036,304,1,0,0.915254237,0.366666667,2,4,49.16666667,1,0.8333,0
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTMethod,5,2,0,17,33,0,4,15,4.95,0.25075,292,1,0,0.9,0.466666667,1,2,57,1,0.6,1
velocity,1.4,org.apache.velocity.VelocityContext,10,3,0,22,20,3,20,2,9.9,0,85,1,0,0.777777778,0.38,1,4,7.4,1,0.6,1
velocity,1.4,org.apache.velocity.Template,4,2,0,33,25,0,21,13,3.96,0.668666667,214,1,0,0.842105263,0.5,1,1,52,1,0.75,1
velocity,1.4,org.apache.velocity.exception.ParseErrorException,1,4,0,26,2,0,25,1,0.99,2.006,5,0,0,1,1,0,0,4,0,0,1
velocity,1.4,org.apache.velocity.runtime.resource.loader.FileResourceLoader,6,2,0,7,33,0,0,7,4.95,0.4012,279,1,0,0.666666667,0.458333333,1,1,45.16666667,9,2.6667,1
velocity,1.4,org.apache.velocity.runtime.resource.ResourceCache,5,1,0,4,5,10,2,2,4.95,2.006,5,0,0,0,0.5,0,0,0,1,1,1
velocity,1.4,org.apache.velocity.runtime.parser.node.ASTObjectArray,4,2,0,8,12,6,4,6,3.96,2.006,42,0,0,0.931034483,0.416666667,1,1,9.5,1,0.5,1
